,SR,TaSharks,MaxL,Depth,Chla_median,Chla_sd,SST_median,SST_sd,pop_50km,pop_500km,Dist_nearest_pop,Dist_nearest_market,HDI,Dcoast_km,DCoralT_km,DistSeamount_km,GDP,Dist_SMT1500,FishingEffort01,FishingEffort05
DHI030,1,4.380000114,240,10,0.348078504,0.119115148,23.3185,2.049293304,294,54113,2.686693216,699.0037331,0.932662115,0.308133927,1851.926068,503.2692033,1453770.211,1047.198537,0,0.035736978
DHI031,3,4.030000029,178.24143,10,0.348078504,0.119115148,23.3185,2.049293304,294,54964,3.281198123,699.5389811,0.932662115,0.462200635,1851.748665,502.6138774,1453770.211,1047.647556,0,0.035736978
DHI032,5,3.725000031,165.2780363,10,0.348078504,0.119115148,23.3185,2.049293304,294,54964,3.440226934,699.9562696,0.932662115,0.512301664,1851.412124,502.2351882,1453770.211,1048.049261,0,0.035736978
DHI033,15,3.313856383,58.47065351,20,0.348078504,0.119115148,23.3185,2.049293304,292,54939,3.793204169,700.1588942,0.932662115,0.27918892,1851.42994,501.9308302,1453770.211,1048.1972,0,0.035736978
DHI034,7,3.366666667,114.8666667,20,0.348078504,0.119115148,23.3185,2.049293304,292,54939,3.656930444,700.4427215,0.932662115,0.445251593,1851.069062,501.7610177,1453770.211,1048.504751,0,0.035736978
DHI035,3,3.793333371,180,10,0.348078504,0.119115148,23.3185,2.049293304,294,54964,3.224694049,699.419432,0.932662115,0.399755135,1851.837548,502.7273936,1453770.211,1047.534433,0,0.035736978
DHI036,1,3.5,150,20,0.348078504,0.119115148,23.3185,2.049293304,292,54939,3.775488448,700.1368126,0.932662115,0.283404337,1851.440411,501.9557396,1453770.211,1048.177849,0,0.035736978
DHI037,2,4.36285716,189.8424514,10,0.348078504,0.119115148,23.3185,2.049293304,294,54964,3.304126966,699.8255437,0.932662115,0.612516877,1851.453134,502.3967278,1453770.211,1047.940174,0,0.035736978
DHI038,3,3.084,109.3333333,30,0.348078504,0.119115148,23.3185,2.049293304,292,54939,3.574282413,700.357602,0.932662115,0.513365535,1851.104178,501.860573,1453770.211,1048.431522,0,0.035736978
DHI039,3,3.673333333,165,25,0.348078504,0.119115148,23.328,2.052137229,294,55179,3.195127011,700.5437962,0.932662115,1.013138472,1850.674755,501.8782429,1453770.211,1048.683311,0,0.035736978
DHI040,4,3.663571429,140.6904762,25,0.348078504,0.119115148,23.328,2.052137229,294,55179,3.090980154,700.9182436,0.932662115,1.430921741,1850.179545,501.668481,1453770.211,1049.093887,0,0.035736978
DHI041,3,3.48489229,91.96145125,30,0.348078504,0.119115148,23.328,2.052137229,294,55179,3.485565503,700.7151681,0.932662115,0.800286608,1850.676006,501.6295016,1453770.211,1048.81205,0,0.035736978
DHI042,1,3.5,150,10,0.348078504,0.119115148,23.3185,2.049293304,294,54964,3.355956316,699.8288285,0.932662115,0.552938551,1851.483531,502.3717263,1453770.211,1047.93474,0,0.035736978
DHI043,2,3.068,105,30,0.348078504,0.119115148,23.3185,2.049293304,292,54939,3.686898778,700.363843,0.932662115,0.392830131,1851.166538,501.8100484,1453770.211,1048.420015,0,0.035736978
DHI044,8,3.7065,156.5,25,0.348078504,0.119115148,23.328,2.052137229,294,55179,3.169644095,700.4683772,0.932662115,1.002936437,1850.739135,501.9442584,1453770.211,1048.609794,0,0.035736978
DHI045,2,3.413333333,92.66666667,30,0.348078504,0.119115148,23.319,2.048782608,292,55155,3.586737289,700.6634008,0.932662115,0.650237732,1850.796344,501.6239739,1453770.211,1048.741806,0,0.035736978
DHI046,3,3.6,38.28571429,25,0.348078504,0.119115148,23.328,2.052137229,294,55179,3.20986338,700.9037223,0.932662115,1.27564534,1850.279833,501.6220898,1453770.211,1049.056921,0,0.035736978
DHI047,2,3.211428572,120.2118371,21.6,0.348078504,0.119115148,23.328,2.052137229,296,55164,3.180263569,701.2960733,0.932662115,1.038722122,1849.767833,501.3981336,1453770.211,1049.485285,0,0.035736978
DHI048,3,4.433750029,267.5,18.3,0.348078504,0.119115148,23.3155,2.055716259,296,55164,3.528920192,701.966117,0.932662115,0.354373814,1849.101233,500.8763937,1453770.211,1050.162847,0,0.035736978
DHI049,0,0,0,10,0.348078504,0.119115148,23.287,2.05968687,294,55155,4.266485214,702.8842095,0.932662115,0.111002788,1848.326466,500.068279,1453770.211,1051.055285,0,0.035736978
DHI050,2,4.339999914,212.5,10,0.348078504,0.119115148,23.287,2.05968687,294,55136,4.529385587,703.2404996,0.932662115,0,1847.967978,499.7940844,1453770.211,1051.416556,0,0.035736978
DHI051,3,3.757142858,108.4926543,20,0.348078504,0.119115148,23.328,2.052137229,294,55179,2.991660087,700.6318555,0.932662115,1.306810242,1850.445219,501.9047732,1453770.211,1048.809237,0,0.035736978
DHI052,3,3.79,228.3333333,21.6,0.348078504,0.119115148,23.328,2.052137229,294,55179,3.155220217,701.1484227,0.932662115,1.209265721,1849.941151,501.4953706,1453770.211,1049.329113,0,0.035736978
DHI053,3,4.01,120.4942867,18.3,0.348078504,0.119115148,23.3155,2.055716259,296,55164,3.521168994,701.8390502,0.932662115,0.544007141,1849.289708,500.9333175,1453770.211,1050.018282,0,0.035736978
DHI054,3,4.089,166.296572,10,0.348078504,0.119115148,23.3155,2.055716259,294,55155,3.90564779,702.4710778,0.932662115,0.095518381,1848.653316,500.4466394,1453770.211,1050.659337,0,0.035736978
DHI055,2,4.406666667,467.1609533,10,0.348078504,0.119115148,23.287,2.05968687,294,55155,4.452291624,703.1187439,0.932662115,0.065315156,1848.110345,499.8742728,1453770.211,1051.287968,0,0.035736978
DHI056,4,3.407053571,133.0178571,60.1,0.348078504,0.119115148,23.5075,2.039536113,288,53982,7.166954372,698.9603005,0.932662115,2.25776731,1854.578436,501.6045668,1453770.211,1046.474198,0,0.035736978
DHI057,2,3.413333333,92.66666667,56.8,0.348078504,0.119115148,23.4885,2.04105412,284,53599,7.59749648,700.4169414,0.932662115,2.402603884,1853.515439,500.2078782,1453770.211,1047.848926,0,0.035736978
DHI058,4,3.62,83.71428571,65.2,0.313443005,0.127741896,23.496,2.039274685,288,54050,7.162957405,698.1090596,0.932662115,2.574808276,1855.267968,502.3777963,1453770.211,1045.653047,0,0.035736978
DHI059,4,3.224285714,91.42857143,61.3,0.348078504,0.119115148,23.5075,2.039536113,288,53982,7.163676291,698.9791121,0.932662115,2.24894614,1854.560583,501.5891412,1453770.211,1046.493028,0,0.035736978
DHI060,1,3.02,110,59.2,0.348078504,0.119115148,23.4885,2.04105412,288,53982,7.390609048,699.6924805,0.932662115,2.279323676,1854.067843,500.8873942,1453770.211,1047.158996,0,0.035736978
DHI061,4,3.316,312.1,57.8,0.348078504,0.119115148,23.4885,2.04105412,284,53599,7.596205099,700.4087685,0.932662115,2.401544508,1853.522515,500.2150078,1453770.211,1047.840923,0,0.035736978
DHI062,0,0,0,20,0.348078504,0.119115148,23.328,2.052137229,294,55179,2.982144312,700.692677,0.932662115,1.36310274,1850.369612,501.8674859,1453770.211,1048.874671,0,0.035736978
DHI063,0,0,0,10,0.348078504,0.119115148,23.3185,2.049293304,294,54964,3.439396658,699.9626695,0.932662115,0.516150039,1851.405656,502.2302509,1453770.211,1048.055762,0,0.035736978
DHI064,0,0,0,10,0.348078504,0.119115148,23.3185,2.049293304,294,54113,2.702509682,699.0193975,0.932662115,0.31054691,1851.920279,503.2504142,1453770.211,1047.211831,0,0.035736978
DHI065,0,0,0,14.3,1.998344421,1.041014191,23.2025,2.303773892,294,55836,7.583730225,710.5140185,0.932662115,3.587473262,1836.007387,497.6674475,1453770.211,1059.967239,0.021666034,0.035736978
DHI066,0,0,0,11.1,1.998344421,1.041014191,23.26,2.271533954,294,55836,6.86501432,709.7776219,0.932662115,2.806059306,1837.24909,497.8303763,1453770.211,1059.095859,0.021666034,0.035736978
DHI900,5,3.243333333,85.33333333,61.3,0.348078504,0.119115148,23.526,2.039647337,284,53599,7.896233633,700.4439032,0.932662115,2.714100333,1853.670116,500.0716296,1453770.211,1047.828967,0,0.035736978
DHI901,2,4.199999848,109.0536511,8.5,0.348078504,0.119115148,23.2965,2.05672911,298,54396,1.477424352,697.1475662,0.932662115,0.986215528,1852.550037,505.5411671,1453770.211,1045.64002,0,0.035736978
GAM051,1,3.09,53.64,950,0.042969,0.016137349,25.601,1.614891006,268,2067,2.415125286,678.0232639,0.778,2.244894271,6653.634389,11.25985149,3447.543138,11.25985149,0,0
GAM052,1,3.5,26,926,0.042969,0.016137349,25.629,1.616492016,268,2067,2.103777582,678.3426528,0.778,1.950023266,6653.633405,11.18013939,3447.543138,11.18013939,0,0
GAM053,1,3.32,48,926,0.042969,0.016137349,25.629,1.616492016,268,2067,1.881391376,678.662135,0.778,1.737028039,6653.632543,11.12010067,3447.543138,11.12010067,0,0
GAM054,1,3.32,48,926,0.042969,0.016137349,25.629,1.616492016,268,2067,1.781585635,678.9819324,0.778,1.638148462,6653.631703,11.080126,3447.543138,11.080126,0,0
GAM055,1,3.09,53.64,902,0.067313001,0.023830369,25.65,1.615777226,268,2067,1.824769849,679.3020479,0.778,1.561978555,6653.630779,11.06055491,3447.543138,11.06055491,0,0
GAM056,0,0,0,1180,0.0482825,0.015167062,25.568,1.584852582,268,2065,2.589896796,665.4437935,0.778,2.725707056,6664.002072,9.724705894,3447.543138,9.724705894,0,0
GAM058,2,3.87,53,1213.5,0.0482825,0.015167062,25.597,1.578845908,268,2065,3.343187316,664.0800847,0.778,3.381619323,6665.474901,10.17254672,3447.543138,10.17254672,0,0
GAM059,0,0,0,1213.5,0.0482825,0.015167062,25.543,1.557029575,268,2065,4.535786693,662.2399233,0.778,4.89207929,6667.786614,10.84139535,3447.543138,10.84139535,0,0
GAM061,0,0,0,1500,0.048248,0.014812438,25.718,1.708400674,34,2108,1.682707507,684.8808527,0.778,1.778399906,6601.898608,32.63506493,3447.543138,83.14241179,0,0
GAM062,0,0,0,1560,0.048248,0.014812438,25.718,1.708400674,34,2108,1.943633118,684.783367,0.778,2.047899581,6602.131381,32.91343641,3447.543138,82.86664947,0,0
GAM063,0,0,0,1560,0.048248,0.014812438,25.718,1.708400674,34,2108,2.207179816,684.6859964,0.778,2.3167377,6602.364057,33.19166255,3447.543138,82.59105428,0,0
GAM065,0,0,0,1620,0.042167999,0.014927231,25.722,1.707494659,34,2111,2.73962446,684.4915013,0.778,2.786849201,6602.829637,33.74841506,3447.543138,82.03961238,0,0
GAM066,0,0,0,985,0.044876998,0.015825709,25.49,1.677580103,274,2138,2.462366769,736.0057729,0.778,3.489818112,6582.256154,78.23400853,3447.543138,82.63913957,0,0
GAM067,1,3.32,48,1004.5,0.044876998,0.015825709,25.49,1.677580103,274,2138,2.660390206,735.9323387,0.778,3.694426957,6582.438837,78.35473679,3447.543138,82.46426457,0,0
GAM068,0,0,0,1004.5,0.044876998,0.015825709,25.49,1.677580103,274,2138,2.859098935,735.8589536,0.778,3.899551869,6582.621523,78.47583653,3447.543138,82.2895486,0,0
GAM069,0,0,0,1004.5,0.044876998,0.015825709,25.525,1.675979425,274,2138,3.058276552,735.7855491,0.778,4.105079184,6582.804212,78.59719582,3447.543138,82.11498575,0,0
GAM070,0,0,0,1024,0.044876998,0.015825709,25.525,1.675979425,274,2138,3.257988684,735.712262,0.778,4.311018241,6582.986905,78.71903342,3447.543138,81.94059076,0,0
GAM071,2,3.78,64,950,0.047379499,0.012670862,25.436,1.654666204,274,2194,2.173805244,758.0661802,0.778,2.133755417,6565.777997,72.68211605,3447.543138,72.68211605,0,0
GAM072,0,0,0,950,0.047379499,0.012670862,25.436,1.654666204,274,2194,2.435391878,757.8097479,0.778,2.365282001,6566.059374,72.91743741,3447.543138,72.91743741,0,0
GAM073,0,0,0,950,0.041540001,0.013347782,25.436,1.654666204,274,2194,2.699160385,757.553258,0.778,2.600108174,6566.340747,73.15310898,3447.543138,73.15310898,0,0
GAM074,1,3.32,48,950,0.041540001,0.013347782,25.436,1.654666204,274,2194,2.964531011,757.2967796,0.778,2.845214767,6566.622119,73.38916909,3447.543138,73.38916909,0,0
GAM075,0,0,0,950,0.041540001,0.013347782,25.441,1.657525586,274,2194,3.231100584,757.0403817,0.778,3.098190145,6566.90349,73.62565515,3447.543138,73.62565515,0,0
GAM076,0,0,0,414,0.037394499,0.042880805,25.427,1.64967056,274,2194,1.180841328,770.5533329,0.778,0.8211494,6550.577977,59.59656976,3447.543138,59.59656976,0,0
GAM077,0,0,0,440.5,0.037394499,0.042880805,25.427,1.64967056,274,2194,1.040365227,770.603196,0.778,0.752299977,6550.431529,59.42148772,3447.543138,59.42148772,0,0
GAM078,0,0,0,440.5,0.037394499,0.042880805,25.429,1.648818071,274,2194,0.869585019,770.6530265,0.778,0.720608818,6550.285083,59.24635672,3447.543138,59.24635672,0,0
GAM080,0,0,0,467,0.037394499,0.042880805,25.429,1.648818071,274,2194,0.699485227,770.7029606,0.778,0.731127398,6550.13864,59.07128474,3447.543138,59.07128474,0,0
GAM082,0,0,0,1033.5,0.049081001,0.016196438,26.324,1.607271692,154,4396,1.865162396,960.3031208,0.778,0.636317187,6351.034563,32.78299753,3447.543138,32.78299753,0,0
GAM083,2,3.335,86.82,1033.5,0.049081001,0.016196438,26.324,1.607271692,154,4396,2.04569218,960.2344305,0.778,0.813425628,6350.981271,32.86632249,3447.543138,32.86632249,0,0
GAM084,0,0,0,1033.5,0.049081001,0.016196438,26.313,1.615051292,154,4394,2.233216726,960.1659317,0.778,0.990531313,6350.927866,32.95056831,3447.543138,32.95056831,0,0
GAM085,0,0,0,922,0.049081001,0.016196438,26.313,1.615051292,154,4394,2.426143714,960.0973347,0.778,1.168869204,6350.874557,33.03602848,3447.543138,33.03602848,0,0
GAM086,1,3.09,53.64,1143,0.083852001,0.021310181,26.621,1.521515095,71,6092,1.107913245,917.1189943,0.778,0.489399261,6154.986121,30.50377343,3447.543138,31.95397441,0,0
GAM087,0,0,0,1144,0.083852001,0.021310181,26.621,1.521515095,71,6097,0.843257681,916.9503057,0.778,0.577347241,6154.724919,30.54147565,3447.543138,31.66393718,0,0
GAM088,0,0,0,1144,0.083852001,0.021310181,26.621,1.521515095,71,6097,0.660842549,916.7818102,0.778,0.812370758,6154.463834,30.58305563,3447.543138,31.37523741,0,0
GAM089,2,3.54,73,1144,0.083852001,0.021310181,26.626,1.522137993,71,6087,0.583865774,916.613322,0.778,0.636140756,6154.202658,30.62865116,3447.543138,31.08770071,0,0
GAM090,1,3.5,26,1145,0.083852001,0.021310181,26.626,1.522137993,71,6087,0.24521923,916.444934,0.778,0.580613012,6153.941494,30.67816798,3447.543138,30.80146679,0,0
GAM091,0,0,0,1534,0.058217999,0.019477811,26.896,1.483727268,109,6795,1.585814228,873.5117147,0.778,1.357733215,6121.202235,33.3010326,3447.543138,49.37721733,0,0
GAM092,3,3.8825,108.5,1562,0.058217999,0.019477811,26.896,1.483727268,109,6793,1.19943755,873.739768,0.778,1.075319719,6121.376565,33.65703273,3447.543138,49.74327557,0,0
GAM093,1,3.5,26,1562,0.058217999,0.019477811,26.876,1.483489836,87,6789,0.814585865,873.9679327,0.778,0.85952015,6121.550901,34.01326823,3447.543138,50.10934871,0,0
GAM094,1,3.5,26,1562,0.058217999,0.019477811,26.876,1.483489836,87,6789,0.435307481,874.1962087,0.778,0.693846559,6121.725242,34.36973172,3447.543138,50.47543642,0,0
GAM095,2,3.303571429,48.40285714,1590,0.058217999,0.019477811,26.876,1.483489836,87,6785,0.128314438,874.4245958,0.778,0.63199571,6121.899589,34.72641616,3447.543138,50.84153834,0,0
GAM096,3,3.825,109.91,1000,0.061454002,0.012643509,26.895,1.53095916,36,8740,2.871634948,756.0293931,0.778,55.11498455,6000.189774,23.50597136,3447.543138,23.50597136,0,0
GAM097,2,4.2125,154.3333333,780,0.061454002,0.012643509,26.895,1.53095916,36,8740,2.92550169,756.0476534,0.778,55.22193953,6000.180877,23.6183051,3447.543138,23.6183051,0,0
GAM098,2,4.387500038,215,780,0.061454002,0.012643509,26.895,1.53095916,27,8740,2.986180757,756.0660162,0.778,55.32901717,6000.172086,23.7309037,3447.543138,23.7309037,0,0
GAM099,4,4.26187501,189.375,780,0.061454002,0.012643509,26.895,1.53095916,27,8740,3.053519369,756.0843377,0.778,55.43627384,6000.163194,23.84383891,3447.543138,23.84383891,0,0
GAM100,4,3.312000015,163,560,0.061454002,0.012643509,26.876,1.532585806,27,8740,3.126879609,756.1027845,0.778,55.54374121,6000.15441,23.95712383,3447.543138,23.95712383,0,0
MEW252,0,0,0,146,0.151216,0.149807188,25.302,1.648367901,105569,229214,14.34852791,59.89875256,0.777,12.9249908,1159.836208,127.8454594,2682.347064,127.8454594,0.803518745,0.115543761
NEW001,8,3.992433862,212.8601663,40,0.29435049,0.049394061,25.968,1.530489255,0,241783,51.79846446,457.7151048,0.777,18.71251122,719.8915263,35.10562643,2682.347064,38.39309016,0,0.015426675
NEW002,1,4.48,300,40,0.198969506,0.04399754,25.9435,1.531132224,0,240983,51.64547626,458.0142543,0.777,19.16515838,719.6513622,35.4159731,2682.347064,39.01923189,0,0.015426675
NEW003,2,3.690222221,149.6126984,40,0.198969506,0.04399754,25.9435,1.531132224,0,240983,51.70893235,458.4520139,0.777,19.70417237,719.266187,35.54311135,2682.347064,39.55505767,0,0.015426675
NEW004,1,3.840555554,104.031746,40,0.198969506,0.04399754,25.9435,1.531132224,0,240817,51.93118373,458.5999272,0.777,19.78925703,719.1107786,35.34153531,2682.347064,39.46306286,0,0.015426675
NEW005,0,0,0,40,0.198969506,0.04399754,25.973,1.522645364,0,237212,51.96361406,459.4049416,0.777,20.83575372,718.4166169,35.72835336,2682.347064,40.59204041,0,0.015426675
NEW006,0,0,0,332,0.282987997,0.093419764,26.294,1.386621221,0,175866,82.96460212,493.8584455,0.616381671,54.84184094,682.757563,42.10303773,801.7875559,56.56416219,0.001386071,0.039649183
NEW007,2,4.266851851,174.6772487,332,0.282987997,0.093419764,26.294,1.386621221,0,163803,83.25615734,494.1363622,0.616381671,54.42143202,682.4010244,42.47375356,801.7875559,56.32654342,0.001386071,0.039649183
NEW008,0,0,0,332,0.282987997,0.093419764,26.282,1.391254783,0,197465,81.64437214,494.5513981,0.616381671,55.5551801,683.775361,42.56922492,801.7875559,57.82100809,0.001386071,0.039649183
NEW009,0,0,0,332,0.282987997,0.093419764,26.3125,1.388809261,0,148763,82.87966257,495.3804533,0.616381671,54.00273267,682.3817448,43.73930848,801.7875559,56.80942393,0,0.039649183
NEW010,1,3.840555554,104.031746,332,0.282987997,0.093419764,26.3145,1.384784988,0,140636,83.86111307,495.6294356,0.616381671,53.01316529,681.398572,44.23927194,801.7875559,55.96755989,0,0.039649183
NEW011,4,4.041599962,111.232,376,0.199512497,0.090249918,26.278,1.404758673,0,233751,84.90069942,480.5790564,0.616381671,51.2013005,686.1722495,27.89266951,801.7875559,55.54544473,0.027016474,0.005330469
NEW012,6,4.009571831,112.3962429,376,0.199512497,0.090249918,26.306,1.399791019,0,234169,85.87039032,479.8301842,0.616381671,51.68295691,685.607877,27.34790504,801.7875559,55.43710664,0.027016474,0.005330469
NEW013,6,3.770092592,196.505291,376,0.199512497,0.090249918,26.306,1.399791019,0,235475,86.30672775,479.2514855,0.616381671,51.76771197,685.4746181,26.83797956,801.7875559,55.14929324,0.027016474,0.005330469
NEW014,1,4.5,255,376,0.199512497,0.090249918,26.3185,1.403643944,0,235475,86.50617677,478.7215105,0.616381671,51.66004125,685.5473125,26.30581697,801.7875559,54.75082044,0.027016474,0.005330469
NEW015,2,3.636049381,93.80599647,376,0.199512497,0.090249918,26.3185,1.403643944,0,237226,86.78106559,478.1897391,0.616381671,51.62666033,685.5516865,25.79896657,801.7875559,54.404278,0.027016474,0.005330469
NEW016,5,4.151956522,223.4130435,922,0.379965991,0.137685076,26.235,1.425661685,0,235393,81.12399375,479.8884503,0.616381671,47.22553228,690.1410858,26.19619737,801.7875559,52.3453743,0.027016474,0.005330469
NEW017,1,2,12,922,0.107960001,0.039891891,26.266,1.429388917,0,240231,80.73249325,477.8490531,0.616381671,45.62463025,691.5812032,23.83252736,801.7875559,49.92058002,0.027016474,0.005330469
NEW018,1,3.840555554,104.031746,922,0.107960001,0.039891891,26.271,1.430773675,0,240231,80.6608162,477.3941975,0.616381671,45.28516251,691.8965804,23.30977072,801.7875559,49.38503973,0.027016474,0.005330469
NEW019,1,3.840555554,104.031746,922,0.107960001,0.039891891,26.271,1.430773675,0,241568,80.55810318,476.8947783,0.616381671,44.89028277,692.2703803,22.73339519,801.7875559,48.77874504,0.027016474,0.005330469
NEW020,2,2.920277777,58.01587302,922,0.107960001,0.039891891,26.269,1.436374501,0,241568,80.50356482,476.4734892,0.616381671,44.58953447,692.5575241,22.25283199,801.7875559,48.28710556,0.037200046,0.005330469
NEW021,11,3.497272725,84.87586942,501,0.122637,0.037538191,26.2215,1.487894733,0,251784,59.29411487,460.7729235,0.777,20.69851358,716.434561,27.58983528,2682.347064,32.93346813,0.052581075,0.015426675
NEW022,3,4.1375,213.41,501,0.107378997,0.031279717,26.264,1.483913858,0,251458,60.31993632,461.4322204,0.777,21.3756597,715.7588012,26.6374644,2682.347064,32.59489785,0.052581075,0.015426675
NEW023,3,3.446851851,105.3439153,501,0.107378997,0.031279717,26.3105,1.482570472,0,253098,60.65577443,461.3144866,0.777,21.31496747,715.8391251,26.24606513,2682.347064,32.02043426,0.052581075,0.015426675
